,Unnamed: 0,Name,Rating,Review,Description,Price_Range,Label,Category,Location,Location_1,Category_1,점심,저녁,픽업,min,max
923,923,쏘티,4.8,132,"일상에 지치고 편안하게 와인 한잔이 생각날 때, 도심속에 파리 쏘티. 가성비 좋은 와인리스트와 퀄리티의 스몰 플레이트들 과 색다른 경험이 필요하시다면, 여러분들의 출구 쏘티 입니다! 힙하지만 가볍지 않은 쏘티, 음식 과 와인에 있어서는 진심 입니다:)",점심 저녁 동일가 1 - 2만원,예약,와인,성수,성동구,주류,1 - 2만원,1 - 2만원,,1,2
924,924,날리,4.5,104,코펜하겐 감성의 가로수길 브런치 카페 & 레스토랑,점심 저녁 동일가 1 - 2만원,예약,양식,가로수길,강남구,양식,1 - 2만원,1 - 2만원,,1,2
925,925,미육탄,4.7,18,숯에서 구운 소고기 100%를 개인화로에서 즐기는 함바그와 저온으로 조리한 프리미엄 돼지를 이용해 만드는 카츠,점심 저녁 동일가 1 - 2만원,예약,일식,성수,성동구,일식,1 - 2만원,1 - 2만원,,1,2
926,926,코멘터리사운드,4.9,54,"놓칠 수 없는 특별한 순간을 제공합니다.엄선된 와인, 최선의 음식 그리고 따듯한 음색의 음악과 함께.Wine, Food, Music, Goods직접 선별한 100가지 이상의 와인 리스트가 준비되어있습니다.(내추럴 & 컨벤셔널 와인)",점심 영업안함 · 저녁 1 - 2만원,예약,와인,망원,마포구,주류,영업안함,1 - 2만원,,1,2
927,927,파인드한남,4.6,16,다양한 주류와 맛있는 음식이 있는 무드가 있는 곳,점심 영업안함 · 저녁 1 - 2만원,예약,양식,한남,용산구,양식,영업안함,1 - 2만원,,1,2
928,928,리틀포레스트 카페&델리,4.1,13,재철재료를 이용한 프레시한 브런치와 뷰가 있는 재충전의 공간,점심 저녁 동일가 1 - 2만원,예약,브런치,약수,중구,양식,1 - 2만원,1 - 2만원,,1,2
929,929,성수명당,4.3,30,점심 먹으러 가는 술집 Since 2018,점심 저녁 동일가 1 - 2만원,예약,일식,성수,성동구,일식,1 - 2만원,1 - 2만원,,1,2
930,930,로바타우직,4.8,44,제철 재료를 숯불에 구워주는 로바타야끼,점심 영업안함 · 저녁 1 - 2만원,예약,이자카야,망원,마포구,일식,영업안함,1 - 2만원,,1,2
931,931,모두스 테이블 문정,4.7,9,합리적인 가격에 생면파스타와 포카치아 피자를 즐길 수 있는 캐주얼 이탈리안 와인바,점심 저녁 동일가 1 - 2만원,예약,이탈리아음식,문정,송파구,양식,1 - 2만원,1 - 2만원,,1,2
932,932,청도미나리식당 동대문점,4.1,19,산지직송 싱싱한 미나리와 샤브샤브의 만남,점심 저녁 동일가 1 - 2만원,예약,샤브샤브,동대문,동대문구,한식,1 - 2만원,1 - 2만원,,1,2
933,933,산도스 성수 (SANDOS),4.9,173,이탈리안 재료 본연의 맛을 살려내며 일본식을 재해석한 뉴욕식 고메 카츠산도 전문점입니다,점심 저녁 동일가 1 - 2만원,예약,브런치,서울숲,성동구,양식,1 - 2만원,1 - 2만원,,1,2
934,934,치티,4.9,48,성북천 조용한 주택가에서 즐기는 pasta haus😀,점심 저녁 동일가 1 - 2만원,예약,파스타,성신여대,성북구,양식,1 - 2만원,1 - 2만원,,1,2
935,935,Iron Case,4.9,22,현지 미국식을 지향하는 아메리칸 차이니즈 Iron Case매장은  룸으로만 운영중이며 24년 4월 쿠팡이츠 배달 오픈했습니다,점심 저녁 동일가 1 - 2만원,예약,중식,압구정로데오,강남구,중식,1 - 2만원,1 - 2만원,,1,2
936,936,임피아또,4.8,120,자가제면한 생면파스타와 어울리는 와인이 준비되어 있는 케주얼다이닝 레스토랑,점심 저녁 동일가 1 - 2만원,예약,이탈리아음식,마곡,강서구,양식,1 - 2만원,1 - 2만원,,1,2
937,937,효뜨 강남점,4.4,34,베트남 현지에서 먹는 듯한 느낌의 쌀국수와 다양한 먹거리,점심 저녁 동일가 1 - 2만원,예약,베트남음식,강남,강남구,아시아음식,1 - 2만원,1 - 2만원,,1,2
938,938,마차이 방이점,4.8,10,고기짬뽕이 맛있는 다양한 퓨전 중식 전문점,점심 저녁 동일가 1 - 2만원,예약,중식,방이,송파구,중식,1 - 2만원,1 - 2만원,,1,2
939,939,봉비방 BVV,4.8,110,"프렌치 비스트로&브런치🇫🇷 내추럴 와인 글래스, 커피, 칵테일이 함께하는 여유롭고 앤틱한 공간",점심 저녁 동일가 1 - 2만원,예약,프랑스음식,이태원,용산구,양식,1 - 2만원,1 - 2만원,,1,2
940,940,TACO URUAPAN,4.8,17,직접 반죽하여 구운 또르띠아로 다양한 타코를 만드는 곳,점심 저녁 동일가 1 - 2만원,예약,멕시코음식,용산,용산구,양식,1 - 2만원,1 - 2만원,,1,2
941,941,쉐이크쉑 청담점,5.0,1,"뉴욕에서 온 파인 캐주얼 다이닝, 쉐이크쉑12월까지 청담점에서 예약하고, 프라이 혜택 받으세요!",점심 저녁 동일가 1 - 2만원,예약,아메리칸음식,청담,강남구,양식,1 - 2만원,1 - 2만원,,1,2
942,942,호우키,4.7,29,아기자기한 분위기의 안주가 맛있는 성수역 이자카야,점심 영업안함 · 저녁 1 - 2만원,예약,이자카야,성수,성동구,일식,영업안함,1 - 2만원,,1,2
943,943,방돈식당,4.8,62,프리미엄 삼겹살과 제철 식재료로 따뜻한 한 끼를 선보이는 공간,점심 저녁 동일가 1 - 2만원,예약,돼지고기구이,여의도,영등포구,한식,1 - 2만원,1 - 2만원,,1,2
944,944,강진숯불갈비,4.9,28,30년 경력 갈비 장인 아버지의 레시피를 물려받은 성수동의 숨은 강자 맛집,점심 저녁 동일가 1 - 2만원,예약,돼지고기구이,성수,성동구,한식,1 - 2만원,1 - 2만원,,1,2
945,945,더백테라스,4.0,10,"아메리칸 스타일의 버거와 스테이크 및 맥주, 와인, 위스키 다양한 주류가 공존하는 공간",점심 저녁 동일가 1 - 2만원,예약,아메리칸음식,신용산,용산구,양식,1 - 2만원,1 - 2만원,,1,2
946,946,누와,4.8,6,누구와 함께 와도 만족할 수 있는 든든한 한끼,점심 저녁 동일가 1 - 2만원,예약,한식,마포,마포구,한식,1 - 2만원,1 - 2만원,,1,2
947,947,초이다이닝 샤로수길점,4.3,7,줄서는 후토마끼 파스타 돈카츠 맛집,점심 저녁 동일가 1 - 2만원,예약,일식,샤로수길,관악구,일식,1 - 2만원,1 - 2만원,,1,2
948,948,소쿠리촌 청담,4.4,19,레트로감성 청담 냉삼 맛집,점심 저녁 동일가 1 - 2만원,예약,돼지고기구이,청담,강남구,한식,1 - 2만원,1 - 2만원,,1,2
949,949,청도미나리식당 선릉점,4.6,44,청도산 미나리를 곁들인 다양한 요리,점심 저녁 동일가 1 - 2만원,예약,"닭,오리요리",선릉,강남구,한식,1 - 2만원,1 - 2만원,,1,2
950,950,서빙고식당,4.7,5,일주일 내내 와도 질리 지 않는 식당! 어머님이 정성으로 진하게 끓인 듯한 김치찌개를 요리하는 신용산 맛집,점심 저녁 동일가 1 - 2만원,예약,한식,용산,용산구,한식,1 - 2만원,1 - 2만원,,1,2
951,951,구이정,4.6,26,단체회식 하기 좋은 삼겹살 맛집,점심 저녁 동일가 1 - 2만원,예약,돼지고기구이,반포,서초구,한식,1 - 2만원,1 - 2만원,,1,2
952,952,센몬텐,5.0,2,다양한 일본가정식을 부담없이 즐길 수 있는 곳,점심 저녁 동일가 1 - 2만원,예약,일식,마곡,강서구,일식,1 - 2만원,1 - 2만원,,1,2
953,953,왕초바베큐 왕십리 본점,4.0,1,"오리지날 참숯으로 구운 매콤한 바베큐와 불닭발, 불날개",점심 저녁 동일가 1 - 2만원,예약,바베큐,왕십리,성동구,양식,1 - 2만원,1 - 2만원,,1,2
954,954,을지다락 강남,4.4,88,깔끔한 분위기에서 즐기는 오므라이스 & 파스타 전문점,점심 저녁 동일가 1 - 2만원,예약,파스타,강남,강남구,양식,1 - 2만원,1 - 2만원,,1,2
955,955,금쪽,4.9,33,"쪽갈비 전문점(직화 쪽갈비, 쪽갈비 후라이드, 쪽찜)",점심 저녁 동일가 1 - 2만원,예약,돼지고기구이,공릉,노원구,한식,1 - 2만원,1 - 2만원,,1,2
956,956,한가로이,4.2,2,건깅한 솥밥을 부담없는 가격으로 즐기는 여의도 솥밥 전문점,점심 저녁 동일가 1 - 2만원,예약,한식,여의도,영등포구,한식,1 - 2만원,1 - 2만원,,1,2
957,957,나무솥밥 경리단점,4.5,331,"🌱 향기를 담뿍 담은 솥밥, 나무솥밥입니다.🌱 전좌석 단독룸으로 되어있어 프라이빗한 공간에서 편안한 경험하실 수 있습니다. 🌱 ""나무향""으로 시작되어 ""밥내음""으로 끝나는 나무솥밥으로 초대합니다.",점심 저녁 동일가 1 - 2만원,예약,한식,경리단길,용산구,한식,1 - 2만원,1 - 2만원,,1,2
958,958,그리고문래,4.8,41,분위기가 좋은 퓨전한식요리주점,점심 영업안함 · 저녁 1 - 2만원,예약,요리주점,문래,영등포구,주류,영업안함,1 - 2만원,,1,2
959,959,어글라스오브,4.8,9,"와인과 아이스크림, 스프를 캐주얼하게 즐길 수 있는 공간입니다.주말은 18:00부터 예약을 받고 있습니다. 그 전까지는 워크인 온리로 운영하고 있습니다.워크인 테이블을 더 많이 운영하고 있으니 워크인 해주시거나, 방문 직전 전화로 자리 확인해주시면 좋습니다.",점심 저녁 동일가 1 - 2만원,예약,와인,해방촌,용산구,주류,1 - 2만원,1 - 2만원,,1,2
960,960,오준이네감자탕 신용산점,4.1,280,다양하고 맛있는 오준이네감자탕 시그니처 메뉴를 즐길 수 있는 곳,점심 저녁 동일가 1 - 2만원,예약,한식,신용산,용산구,한식,1 - 2만원,1 - 2만원,,1,2
961,961,성수 사위식당,4.8,6,"사람을 위하는 식당, 사위식당입니다.",점심 저녁 동일가 1 - 2만원,예약,한식,성수,성동구,한식,1 - 2만원,1 - 2만원,,1,2
962,962,2day,4.4,2,"혼술, 커플 데이트, 단체로 즐길 수 있는 칵테일 펍",점심 영업안함 · 저녁 1 - 2만원,예약,"칵테일,위스키",샤로수길,관악구,주류,영업안함,1 - 2만원,,1,2
963,963,바통 (Bâton meal cafe),4.1,32,유럽 가정식을 모티브로 건강한 식재료와 빵을 기본으로 한 든든한 한끼 식사를 제공하고 있습니다.,점심 저녁 동일가 1 - 2만원,예약,브런치,용산,용산구,양식,1 - 2만원,1 - 2만원,,1,2
964,964,103호심야식당,4.7,6,퓨전 중식 안주를 즐기는 당산동 핫플 포차,점심 영업안함 · 저녁 1 - 2만원,예약,중식,영등포,영등포구,중식,영업안함,1 - 2만원,,1,2
965,965,리애 프리미엄 올림픽공원직영점,4.5,27,좋은 식재료와 조리기술로 만든 프리미엄 숙성육 돈가스 맛집,점심 저녁 동일가 1 - 2만원,예약,돈가스,성내,강동구,한식,1 - 2만원,1 - 2만원,,1,2
966,966,리애,4.5,118,서울 외곽의 은둔 고수의 돈까스집,점심 저녁 동일가 1 - 2만원,예약,돈가스,개포,강남구,한식,1 - 2만원,1 - 2만원,,1,2
967,967,사위식당 공덕점,4.7,2,"사람을 위하는 식당, 사위식당",점심 저녁 동일가 1 - 2만원,예약,한식,공덕,마포구,한식,1 - 2만원,1 - 2만원,,1,2
968,968,피제리아 호키포키 광화문점,4.7,82,미국식 피자 전문점 피제리아 호키포키,점심 저녁 동일가 1 - 2만원,예약,피자,광화문,종로구,양식,1 - 2만원,1 - 2만원,,1,2
969,969,르브리에,4.6,37,브리오슈를 이용한 특별한 브런치,점심 저녁 동일가 1 - 2만원,예약,브런치,잠실,송파구,양식,1 - 2만원,1 - 2만원,,1,2
970,970,로제드미네,4.9,26,파리 다락방 분위기의 예약제 와인바 **공지를 꼭 읽어주세요**,점심 저녁 동일가 1 - 2만원,예약,와인,연남,마포구,주류,1 - 2만원,1 - 2만원,,1,2
971,971,을지다락 가로수길,4.5,25,깔끔한 분위기에서 즐기는 오므라이스 & 파스타 전문점,점심 저녁 동일가 1 - 2만원,예약,파스타,가로수길,강남구,양식,1 - 2만원,1 - 2만원,,1,2
972,972,을지다락 도산공원,4.6,25,깔끔한 분위기에서 즐기는 오므라이스 & 파스타 전문점,점심 저녁 동일가 1 - 2만원,예약,파스타,도산공원,강남구,양식,1 - 2만원,1 - 2만원,,1,2
973,973,당산오돌 잠실신천점,5.0,2,특수부위전문점 꼬들살 돼지껍데기가 맛있는 신천고기집,점심 영업안함 · 저녁 1 - 2만원,예약,"육류,고기요리",잠실새내,송파구,한식,영업안함,1 - 2만원,,1,2
974,974,뉴서울식당 잠실방이본점,4.5,4,테라스가 있는 곳에서 즐기는 맛있는 숯불 생고기집,점심 저녁 동일가 1 - 2만원,예약,돼지고기구이,방이,송파구,한식,1 - 2만원,1 - 2만원,,1,2
975,975,월계앙꼬,4.7,3,색다른 하이볼과 칵테일을 즐길 수 있는 분위기 있는 오리엔탈 루프탑 바&펍,점심 영업안함 · 저녁 1 - 2만원,예약,"칵테일,위스키",월계,노원구,주류,영업안함,1 - 2만원,,1,2
976,976,수산회관,4.7,8,노량진 수산시장 40년 전통의 회.양념 매운탕 전문의 대표 맛집,점심 저녁 동일가 1 - 2만원,예약,"해물,생선요리",노량진,동작구,한식,1 - 2만원,1 - 2만원,,1,2
977,977,운치,4.8,94,성북구 대표 맛집 성북천변 캐주얼한 노천 브런치 레스토랑 와인바,점심 저녁 동일가 1 - 2만원,예약,이탈리아음식,안암,성북구,양식,1 - 2만원,1 - 2만원,,1,2
978,978,부스 서울,4.9,9,"갓성비 코스 요리와 100종류의 다양한 와인을 바틀샵 가격으로 이용 가능하고, 맛있고 질 좋은 페어링 요리가 있는 을지로 와인바",점심 영업안함 · 저녁 1 - 2만원,예약,와인,을지로,중구,주류,영업안함,1 - 2만원,,1,2
979,979,피제리아 호키포키,4.5,25,미국식 피자 전문점 피제리아 호키포키,점심 저녁 동일가 1 - 2만원,예약,피자,서초,서초구,양식,1 - 2만원,1 - 2만원,,1,2
980,980,식당오늘,5.0,1,부산 원조의 맛을 그대로 맛볼 수 있는 낙곱새 맛집,점심 저녁 동일가 1 - 2만원,예약,한식,가산디지털단지,금천구,한식,1 - 2만원,1 - 2만원,,1,2
981,981,슈퍼노바,5.0,11,"퓨전음식과 와인을 잘하는 캐주얼 샴페인바슈퍼노바에 찾은 분들이 갖고있는 행복, 사랑, 슬픔, 걱정 등 다양한 감정들을 표출하며 별처럼 가장 빛나는 시간을 보내길 바랍니다.루프탑&단체석 대관 문의주세요. (대관비 X, 외부음식반입O)",점심 영업안함 · 저녁 1 - 2만원,예약,와인,합정,마포구,주류,영업안함,1 - 2만원,,1,2
982,982,수푸렁,4.6,44,"캐치테이블예약시에 좌석지정 불가능합니다( 양해부탁드립니다)예약 가능인원 : 2~14인예약 가능테이블: 1층샤브전용좌석,4인샤브전용좌석,3층단독샤브전용좌석예약후 식사시간: 90분",점심 저녁 동일가 1 - 2만원,예약,샤브샤브,연남,마포구,한식,1 - 2만원,1 - 2만원,,1,2
983,983,테라스바 글라스,4.7,11,"시그니처 칵테일, 클래식 칵테일, 위스키, 와인, 요리와 함께 즐겁고 기쁜 시간을 나눌 수 있는 공간",점심 영업안함 · 저녁 1 - 2만원,예약,"칵테일,위스키",석촌,송파구,주류,영업안함,1 - 2만원,,1,2
984,984,제일 연남,4.3,5,연남에서 즐기는 중식 맛집,점심 저녁 동일가 1 - 2만원,예약,중식,연남,마포구,중식,1 - 2만원,1 - 2만원,,1,2
985,985,짐승고깃간,4.8,11,숙성 이베리코 초벌구이 짐승고깃간,점심 저녁 동일가 1 - 2만원,예약,"육류,고기요리",강남구청,강남구,한식,1 - 2만원,1 - 2만원,,1,2
986,986,지노스 뉴욕 피자 이태원점,4.3,6,서울에서 정통 뉴욕식 피자를 맛볼 수 있는 공간,점심 저녁 동일가 1 - 2만원,예약,피자,이태원,용산구,양식,1 - 2만원,1 - 2만원,,1,2
987,987,미나리 즉석떡볶이 앤 호프,5.0,2,점심엔 즉석떡볶이 저녁엔 맛난 안주에 하이볼 그리고 맥주,점심 저녁 동일가 1 - 2만원,예약,한식,동대문,동대문구,한식,1 - 2만원,1 - 2만원,,1,2
988,988,레인리포트 브리티시,4.3,49,런던의 호텔 컨셉의 레인리포트,점심 저녁 동일가 1 - 2만원,예약,"카페,디저트",연남,마포구,카페,1 - 2만원,1 - 2만원,,1,2
989,989,을지다락 본점,4.7,25,빈티지한 골목 사이에 존재하는 캐주얼다이닝 을지다락힙지로 6년차 몽글몽글 오므라이스 바로 그 매장입니다,점심 저녁 동일가 1 - 2만원,예약,이탈리아음식,을지로,중구,양식,1 - 2만원,1 - 2만원,,1,2
990,990,심야식당중도,4.9,18,"*계절 생선회와 요리, 다양한 술이 구비되어 있는 요리주점입니다*항상 최선을 다하는 마스터 주인장이 있습니다*주기적으로 메뉴변동되는 업장입니다*7시이후예약은 전화문의부탁드립니다",점심 영업안함 · 저녁 1 - 2만원,예약,이자카야,신대방,동작구,일식,영업안함,1 - 2만원,,1,2
991,991,리커테이션,5.0,3,특별한 날 공주놀이 하기 좋은 신사 핫플,점심 영업안함 · 저녁 1 - 2만원,예약,와인,가로수길,강남구,주류,영업안함,1 - 2만원,,1,2
